,nome,estado
444786,Branco,RO
1266014,Jaime Bagattoli,RO
834107,Jaime Bagattoli,RO
473427,Acir Gurgacz,RO
725519,Jaime Bagattoli,RO
519513,Expedito Junior,RO
112828,Mariana Carvalho,RO
148821,Acir Gurgacz,RO
1214826,Jaime Bagattoli,RO
607868,Jaime Bagattoli,RO
341967,Mariana Carvalho,RO
805660,Jaqueline Cassol,RO
775505,Mariana Carvalho,RO
5246,Nulo,RO
361438,Mariana Carvalho,RO
1347188,Mariana Carvalho,RO
1098783,Acir Gurgacz,RO
823646,Nulo,RO
1029517,Jaime Bagattoli,RO
695139,Jaime Bagattoli,RO
556425,Mariana Carvalho,RO
1085978,Mariana Carvalho,RO
1002239,Jaqueline Cassol,RO
457525,Acir Gurgacz,RO
820158,Mariana Carvalho,RO
466240,Acir Gurgacz,RO
736408,Jaime Bagattoli,RO
20747,Expedito Junior,RO
1241661,Jaime Bagattoli,RO
166560,Jaqueline Cassol,RO
602279,Expedito Junior,RO
379561,Jaime Bagattoli,RO
809321,Expedito Junior,RO
1048687,Nulo,RO
14788,Jaime Bagattoli,RO
449969,Jaime Bagattoli,RO
846816,Mariana Carvalho,RO
53095,Expedito Junior,RO
672802,Mariana Carvalho,RO
742374,Expedito Junior,RO
169208,Jaqueline Cassol,RO
332118,Mariana Carvalho,RO
261070,Expedito Junior,RO
1253475,Mariana Carvalho,RO
332157,Jaime Bagattoli,RO
1339244,Jaime Bagattoli,RO
998331,Mariana Carvalho,RO
1148450,Expedito Junior,RO
1288029,Jaime Bagattoli,RO
160342,Mariana Carvalho,RO
203468,Expedito Junior,RO
575406,Jaqueline Cassol,RO
1194550,Jaime Bagattoli,RO
621239,Jaime Bagattoli,RO
1000939,Mariana Carvalho,RO
258854,Mariana Carvalho,RO
1372667,Jaime Bagattoli,RO
627206,Expedito Junior,RO
930772,Mariana Carvalho,RO
609981,Nulo,RO
762891,Jaime Bagattoli,RO
1113941,Jaime Bagattoli,RO
742533,Jaime Bagattoli,RO
517158,Nulo,RO
534097,Jaqueline Cassol,RO
622805,Jaime Bagattoli,RO
1064353,Mariana Carvalho,RO
1234091,Acir Gurgacz,RO
490890,Pastor Josinelio,RO
1233783,Jaime Bagattoli,RO
509962,Jaime Bagattoli,RO
1279405,Jaqueline Cassol,RO
1247383,Nulo,RO
1167551,Jaime Bagattoli,RO
434282,Jaqueline Cassol,RO
1106866,Mariana Carvalho,RO
379183,Jaime Bagattoli,RO
392691,Mariana Carvalho,RO
103740,Mariana Carvalho,RO
92878,Jaqueline Cassol,RO
904855,Jaime Bagattoli,RO
536476,Jaqueline Cassol,RO
64379,Nulo,RO
1241605,Jaime Bagattoli,RO
441403,Expedito Junior,RO
259152,Mariana Carvalho,RO
891530,Jaime Bagattoli,RO
1126512,Mariana Carvalho,RO
898682,Jaime Bagattoli,RO
1075416,Jaime Bagattoli,RO
873151,Jaime Bagattoli,RO
182884,Mariana Carvalho,RO
446522,Mariana Carvalho,RO
29835,Jaime Bagattoli,RO
609211,Pastor Josinelio,RO
109276,Jaime Bagattoli,RO
1180775,Mariana Carvalho,RO
531622,Nulo,RO
580531,Jaqueline Cassol,RO
935496,Mariana Carvalho,RO
375982,Acir Gurgacz,RO
1063402,Nulo,RO
1339075,Mariana Carvalho,RO
642314,Jaqueline Cassol,RO
495417,Jaime Bagattoli,RO
1063616,Expedito Junior,RO
1341439,Jaime Bagattoli,RO
208110,Jaime Bagattoli,RO
247516,Expedito Junior,RO
301652,Mariana Carvalho,RO
1065112,Nulo,RO
51312,Mariana Carvalho,RO
372927,Nulo,RO
258838,Jaime Bagattoli,RO
154628,Expedito Junior,RO
459818,Jaime Bagattoli,RO
518134,Nulo,RO
837015,Jaime Bagattoli,RO
1184714,Acir Gurgacz,RO
561965,Jaime Bagattoli,RO
546882,Mariana Carvalho,RO
879220,Jaime Bagattoli,RO
870027,Expedito Junior,RO
104088,Mariana Carvalho,RO
28324,Acir Gurgacz,RO
1221360,Branco,RO
862977,Mariana Carvalho,RO
